J1, J2, J3, J4, J5, J6, ERROR, STEP_MM, STEP_DEG, MOVE_ID, TIME_S, X_TCP, Y_TCP, Z_TCP, SPEED_J1, SPEED_J2, SPEED_J3, SPEED_J4, SPEED_J5, SPEED_J6, ACCEL_J1, ACCEL_J2, ACCEL_J3, ACCEL_J4, ACCEL_J5, ACCEL_J6
-89.9999937, -80.3611740, -94.8074413, -94.8313847, 90.0000000, 0.0000063, 0.0000000, 0.0152454, 0.0012913, 34.0000000, 0.0101637, -163.8999357, -582.6804870, 687.9926458, 0.0000001, 0.1270469, -0.0508949, -0.0761519, 0.0000000, 0.0000001, -0.0000782, -101.1072144, 41.4007049, 59.7065095, 0.0000000, -0.0000782
-89.9999935, -80.1111740, -94.9056095, -94.9832165, 90.0000000, 0.0000065, 0.0000000, 2.9590218, 0.2500000, 35.0000000, 0.1000000, -163.8999340, -579.9162305, 689.0484372, 0.0000020, 2.5000000, -0.9816818, -1.5183182, 0.0000000, 0.0000020, 0.0000190, 23.7295313, -9.3078691, -14.4216622, 0.0000000, 0.0000190
-89.9999931, -79.6585216, -95.0833537, -95.2581247, 90.0000000, 0.0000069, 0.0000000, 5.3516781, 0.7026524, 35.0000000, 0.1000000, -163.8999309, -574.9061982, 690.9299353, 0.0000036, 4.5265245, -1.7774428, -2.7490817, 0.0000000, 0.0000036, 0.0000162, 20.2652449, -7.9576093, -12.3076357, 0.0000000, 0.0000162
-89.9999931, -79.6061560, -95.1039163, -95.2899277, 90.0000000, 0.0000069, 0.0000000, 0.6186208, 0.7550180, 35.0000000, 0.0457670, -163.8999306, -574.3261991, 691.1450929, 0.0000009, 1.1441762, -0.4492868, -0.6948894, 0.0000000, 0.0000009, -0.0000591, -73.9035752, 29.0199194, 44.8836558, 0.0000000, -0.0000591
-89.9999931, -79.6048075, -95.1044351, -95.2907574, 90.0000000, 0.0000069, 0.0000000, 0.0159755, 0.0013485, 35.0000000, 0.0103865, -163.8999306, -574.3112523, 691.1507329, 0.0000001, 0.1298316, -0.0499522, -0.0798794, 0.0000000, 0.0000001, -0.0000779, -97.6596436, 38.4473674, 59.2122762, 0.0000000, -0.0000779
-89.9999929, -79.3548075, -95.1986315, -95.4465610, 90.0000000, 0.0000071, 0.0000000, 2.9693186, 0.2500000, 36.0000000, 0.1000000, -163.8999289, -571.5373550, 692.2101419, 0.0000021, 2.5000000, -0.9419640, -1.5580360, 0.0000000, 0.0000021, 0.0000196, 23.7016841, -8.9201184, -14.7815657, 0.0000000, 0.0000196
-89.9999925, -78.9038515, -95.3685452, -95.7276033, 90.0000000, 0.0000075, 0.0000000, 5.3503229, 0.7009560, 36.0000000, 0.1000000, -163.8999258, -566.5285761, 694.0911227, 0.0000037, 4.5095600, -1.6991372, -2.8104228, 0.0000000, 0.0000037, 0.0000166, 20.0956001, -7.5717326, -12.5238675, 0.0000000, 0.0000166
-89.9999925, -78.8524865, -95.3878988, -95.7596147, 90.0000000, 0.0000075, 0.0000000, 0.6089429, 0.7523210, 36.0000000, 0.0453277, -163.8999254, -565.9576534, 694.3029214, 0.0000009, 1.1331925, -0.4269706, -0.7062219, 0.0000000, 0.0000009, -0.0000616, -74.4879481, 28.0659858, 46.4219623, 0.0000000, -0.0000616
-89.9999925, -78.8510782, -95.3884182, -95.7605036, 90.0000000, 0.0000075, 0.0000000, 0.0167441, 0.0014083, 36.0000000, 0.0106144, -163.8999254, -565.9419875, 694.3088327, 0.0000001, 0.1326804, -0.0489359, -0.0837445, 0.0000000, 0.0000001, -0.0000777, -94.2596101, 35.6151650, 58.6444451, 0.0000000, -0.0000777
-89.9999922, -78.6010782, -95.4786254, -95.9202964, 90.0000000, 0.0000078, 0.0000000, 2.9801473, 0.2500000, 37.0000000, 0.1000000, -163.8999237, -563.1579526, 695.3720486, 0.0000021, 2.5000000, -0.9020716, -1.5979284, 0.0000000, 0.0000021, 0.0000202, 23.6731961, -8.5313573, -15.1418388, 0.0000000, 0.0000202
-89.9999919, -78.1519023, -95.6407009, -96.2073968, 90.0000000, 0.0000081, 0.0000000, 5.3487993, 0.6991759, 37.0000000, 0.1000000, -163.8999206, -558.1505834, 697.2524496, 0.0000038, 4.4917587, -1.6207553, -2.8710035, 0.0000000, 0.0000038, 0.0000170, 19.9175872, -7.1868362, -12.7307510, 0.0000000, 0.0000170
-89.9999918, -78.1015738, -95.6588609, -96.2395653, 90.0000000, 0.0000082, 0.0000000, 0.5988631, 0.7495044, 37.0000000, 0.0448680, -163.8999203, -557.5891136, 697.4607491, 0.0000010, 1.1217006, -0.4047417, -0.7169589, 0.0000000, 0.0000010, -0.0000642, -75.1104662, 27.1020084, 48.0084578, 0.0000000, -0.0000642
-89.9999918, -78.1001031, -95.6593798, -96.2405171, 90.0000000, 0.0000082, 0.0000000, 0.0175510, 0.0014707, 37.0000000, 0.0108468, -163.8999203, -557.5726926, 697.4669453, 0.0000001, 0.1355852, -0.0478388, -0.0877464, 0.0000000, 0.0000001, -0.0000775, -90.9128580, 32.9039242, 58.0089338, 0.0000000, -0.0000775
-89.9999916, -77.8501031, -95.7455784, -96.4043184, 90.0000000, 0.0000084, 0.0000000, 2.9915395, 0.2500000, 38.0000000, 0.1000000, -163.8999186, -554.7779937, 698.5341688, 0.0000022, 2.5000000, -0.8619866, -1.6380134, 0.0000000, 0.0000022, 0.0000209, 23.6441476, -8.1414783, -15.5026693, 0.0000000, 0.0000209
-89.9999912, -77.4027954, -95.8998078, -96.6973968, 90.0000000, 0.0000088, 0.0000000, 5.3470895, 0.6973077, 38.0000000, 0.1000000, -163.8999155, -549.7722072, 700.4139209, 0.0000040, 4.4730771, -1.5422931, -2.9307841, 0.0000000, 0.0000040, 0.0000174, 19.7307715, -6.8030644, -12.9277071, 0.0000000, 0.0000174
-89.9999912, -77.3535401, -95.9167907, -96.7296692, 90.0000000, 0.0000088, 0.0000000, 0.5883680, 0.7465630, 38.0000000, 0.0443871, -163.8999152, -549.2205794, 700.6185760, 0.0000010, 1.1096768, -0.3826106, -0.7270662, 0.0000000, 0.0000010, -0.0000670, -75.7743194, 26.1265798, 49.6477396, 0.0000000, -0.0000670
-89.9999911, -77.3520047, -95.9173078, -96.7306875, 90.0000000, 0.0000089, 0.0000000, 0.0183961, 0.0015354, 38.0000000, 0.0110831, -163.8999152, -549.2033678, 700.6250706, 0.0000001, 0.1385385, -0.0466539, -0.0918846, 0.0000000, 0.0000001, -0.0000772, -87.6234996, 30.3125787, 57.3109208, 0.0000000, -0.0000772
-89.9999909, -77.1020047, -95.9994768, -96.8985186, 90.0000000, 0.0000091, 0.0000000, 3.0035273, 0.2500000, 39.0000000, 0.1000000, -163.8999134, -546.3974482, 701.6965141, 0.0000023, 2.5000000, -0.8216897, -1.6783103, 0.0000000, 0.0000023, 0.0000216, 23.6146149, -7.7503583, -15.8642566, 0.0000000, 0.0000216
-89.9999905, -76.6566575, -96.1458516, -97.1974909, 90.0000000, 0.0000095, 0.0000000, 5.3451733, 0.6953472, 39.0000000, 0.1000000, -163.8999104, -541.3934362, 703.5755410, 0.0000041, 4.4534717, -1.4637487, -2.9897229, 0.0000000, 0.0000041, 0.0000179, 19.5347168, -6.4205903, -13.1141265, 0.0000000, 0.0000179
-89.9999905, -76.6085125, -96.1616757, -97.2298118, 90.0000000, 0.0000095, 0.0000000, 0.5774455, 0.7434922, 39.0000000, 0.0438839, -163.8999100, -540.8520510, 703.7764024, 0.0000010, 1.0970983, -0.3605898, -0.7365086, 0.0000000, 0.0000010, -0.0000700, -76.4829675, 25.1381068, 51.3448606, 0.0000000, -0.0000700
-89.9999905, -76.6069100, -96.1621895, -97.2309005, 90.0000000, 0.0000095, 0.0000000, 0.0192793, 0.0016025, 39.0000000, 0.0113226, -163.8999100, -540.8340131, 703.7832087, 0.0000001, 0.1415329, -0.0453747, -0.0961583, 0.0000000, 0.0000001, -0.0000770, -84.3942549, 27.8393757, 56.5548792, 0.0000000, -0.0000770
-89.9999902, -76.3569100, -96.2403055, -97.4027845, 90.0000000, 0.0000098, 0.0000000, 3.0161437, 0.2500000, 40.0000000, 0.1000000, -163.8999083, -538.0162854, 704.8590960, 0.0000024, 2.5000000, -0.7811605, -1.7188395, 0.0000000, 0.0000024, 0.0000224, 23.5846706, -7.3578589, -16.2268117, 0.0000000, 0.0000224
-89.9999898, -75.9136201, -96.3788178, -97.7075621, 90.0000000, 0.0000102, 0.0000000, 5.3430289, 0.6932899, 40.0000000, 0.1000000, -163.8999052, -533.0142601, 706.7373137, 0.0000042, 4.4328986, -1.3851222, -3.0477764, 0.0000000, 0.0000042, 0.0000183, 19.3289858, -6.0396165, -13.2893694, 0.0000000, 0.0000183
-89.9999898, -75.8666229, -96.3935027, -97.7398744, 90.0000000, 0.0000102, 0.0000000, 0.5660848, 0.7402871, 40.0000000, 0.0433577, -163.8999049, -532.4835280, 706.9342283, 0.0000010, 1.0839424, -0.3386932, -0.7452492, 0.0000000, 0.0000010, -0.0000732, -77.2401781, 24.1347919, 53.1053862, 0.0000000, -0.0000732
-89.9999895, -75.6263671, -96.4666208, -97.9070122, 90.0000000, 0.0000105, 0.0000000, 2.9019947, 0.2402558, 40.0000000, 0.1000000, -163.8999032, -529.7664435, 707.9535541, 0.0000023, 2.4025583, -0.7311805, -1.6713779, 0.0000000, 0.0000023, 0.0000129, 13.1861594, -3.9248725, -9.2612869, 0.0000000, 0.0000129
-89.9999894, -75.4964793, -96.5061500, -97.9973706, 90.0000000, 0.0000106, 0.0000000, 1.5681047, 0.3701436, 40.0000000, 0.0720799, -163.8999023, -528.2966309, 708.5000000, 0.0000017, 1.8019969, -0.5484091, -1.2535878, 0.0000000, 0.0000017, -0.0000080, -8.3318873, 2.5356775, 5.7962097, 0.0000000, -0.0000080
-89.9999894, -75.4964793, -96.5061500, -97.9973706, 90.0000000, 0.0000106, 0.0000000, 0.0000000, 0.0000000, 41.0000000, 0.0000000, -163.8999023, -528.2966309, 708.5000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-90.1140516, -75.5258561, -96.7232839, -97.7508599, 90.0000000, -0.1140516, 0.0000000, 2.6008149, 0.2465107, 42.0000000, 0.1000000, -164.9525649, -528.6103632, 706.1425200, -1.1406216, -0.2937680, -2.1713392, 2.4651072, 0.0000000, -1.1406216, -11.4062158, -2.9376803, -21.7133921, 24.6510724, 0.0000000, -11.4062158
-90.1943038, -75.5465252, -96.8760557, -97.5774191, 90.0000000, -0.1943038, 0.0000000, 1.8303136, 0.4199516, 42.0000000, 0.0832925, -165.6943176, -528.8235832, 704.4828851, -0.9634994, -0.2481501, -1.8341613, 2.0823114, 0.0000000, -0.9634994, 2.1265096, 0.5476843, 4.0481205, -4.5958048, 0.0000000, 2.1265096
-90.1943038, -75.5465252, -96.8760557, -97.5774191, 90.0000000, -0.1943038, 0.0000000, 0.0000000, 0.0000000, 42.0000000, 0.0000000, -165.6943176, -528.8235832, 704.4828851, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-90.3095103, -75.5782518, -97.0943291, -97.3274191, 90.0000000, -0.3095103, 0.0000000, 2.6349523, 0.2500000, 43.0000000, 0.1000000, -166.7608274, -529.1413849, 702.0944688, -1.1520653, -0.3172665, -2.1827335, 2.5000000, 0.0000000, -1.1520653, -11.5206528, -3.1726653, -21.8273347, 25.0000000, 0.0000000, -11.5206528
-90.5411818, -75.6420517, -97.5332601, -96.8246882, 90.0000000, -0.5411818, 0.0000000, 5.3006496, 0.7527309, 43.0000000, 0.1000000, -168.9110822, -529.7413946, 697.2868417, -2.3167151, -0.6379987, -4.3893100, 5.0273087, 0.0000000, -2.3167151, -11.6464983, -3.2073218, -22.0657649, 25.2730867, 0.0000000, -11.6464983
-90.5817668, -75.6532284, -97.6101534, -96.7366182, 90.0000000, -0.5817668, 0.0000000, 0.9288570, 0.8408008, 43.0000000, 0.0593532, -169.2885063, -529.8411293, 696.4440016, -0.6837873, -0.1883077, -1.2955215, 1.4838293, 0.0000000, -0.6837873, 27.5120574, 7.5765281, 52.1250747, -59.7016028, -0.0000000, 27.5120574
-90.5817668, -75.6532284, -97.6101534, -96.7366182, 90.0000000, -0.5817668, 0.0000000, 0.0000000, 0.0000000, 43.0000000, 0.0000000, -169.2885063, -529.8411293, 696.4440016, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-90.6960281, -75.6888155, -97.8245663, -96.4866182, 90.0000000, -0.6960281, 0.0000000, 2.6293311, 0.2500000, 44.0000000, 0.1000000, -170.3527649, -530.1583069, 694.0606983, -1.1426133, -0.3558710, -2.1441290, 2.5000000, 0.0000000, -1.1426133, -11.4261332, -3.5587103, -21.4412897, 25.0000000, 0.0000000, -11.4261332
-90.9262559, -75.7605207, -98.2565917, -95.9828875, 90.0000000, -0.9262559, 0.0000000, 5.2994616, 0.7537307, 44.0000000, 0.1000000, -172.5025186, -530.7582212, 689.2541449, -2.3022776, -0.7170527, -4.3202543, 5.0373070, 0.0000000, -2.3022776, -11.5966429, -3.6118162, -21.7612534, 25.3730696, 0.0000000, -11.5966429
-90.9668948, -75.7731779, -98.3328513, -95.8939708, 90.0000000, -0.9668948, 0.0000000, 0.9356614, 0.8426474, 44.0000000, 0.0596378, -172.8826959, -530.8586737, 688.4051238, -0.6814296, -0.2122337, -1.2787116, 1.4909453, 0.0000000, -0.6814296, 27.1781952, 8.4647467, 51.0002418, -59.4649886, 0.0000000, 27.1781952
-90.9668948, -75.7731779, -98.3328513, -95.8939708, 90.0000000, -0.9668948, 0.0000000, 0.0000000, 0.0000000, 44.0000000, 0.0000000, -172.8826959, -530.8586737, 688.4051238, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-91.0802000, -75.8126181, -98.5434111, -95.6439708, 90.0000000, -1.0802000, 0.0000000, 2.6234246, 0.2500000, 45.0000000, 0.1000000, -173.9445901, -531.1751922, 686.0271933, -1.1330521, -0.3944020, -2.1055980, 2.5000000, 0.0000000, -1.1330521, -11.3305205, -3.9440200, -21.0559800, 25.0000000, 0.0000000, -11.3305205
-91.3089771, -75.8922526, -98.9685570, -95.1391904, 90.0000000, -1.3089771, 0.0000000, 5.2981885, 0.7547805, 45.0000000, 0.1000000, -176.0938065, -531.7750054, 681.2217907, -2.2877702, -0.7963457, -4.2514590, 5.0478047, 0.0000000, -2.2877702, -11.5471816, -4.0194371, -21.4586103, 25.4780474, 0.0000000, -11.5471816
-91.3496817, -75.9064215, -99.0442002, -95.0493784, 90.0000000, -1.3496817, 0.0000000, 0.9428364, 0.8445924, 45.0000000, 0.0599373, -176.4768864, -531.8762162, 680.3662519, -0.6791207, -0.2363939, -1.2620384, 1.4984323, 0.0000000, -0.6791207, 26.8388748, 9.3422945, 49.8758032, -59.2180977, 0.0000000, 26.8388748
-91.3496817, -75.9064215, -99.0442002, -95.0493784, 90.0000000, -1.3496817, 0.0000000, 0.0000000, 0.0000000, 45.0000000, 0.0000000, -176.4768864, -531.8762162, 680.3662519, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-91.4620215, -75.9497071, -99.2509145, -94.7993784, 90.0000000, -1.4620215, 0.0000000, 2.6172598, 0.2500000, 46.0000000, 0.1000000, -177.5363139, -532.1920437, 677.9939291, -1.1233979, -0.4328564, -2.0671436, 2.5000000, 0.0000000, -1.1233979, -11.2339788, -4.3285636, -20.6714364, 25.0000000, 0.0000000, -11.2339788
-91.6893414, -76.0372957, -99.6692016, -94.2935027, 90.0000000, -1.6893414, 0.0000000, 5.2968307, 0.7558757, 46.0000000, 0.1000000, -179.6849572, -532.7917500, 673.1897539, -2.2731987, -0.8758860, -4.1828708, 5.0587568, 0.0000000, -2.2731987, -11.4980077, -4.4302965, -21.1572712, 25.5875677, 0.0000000, -11.4980077
-91.7301220, -76.0530089, -99.7442412, -94.2027499, 90.0000000, -1.7301220, 0.0000000, 0.9503542, 0.8466285, 46.0000000, 0.0602504, -180.0710776, -532.8937566, 672.3273857, -0.6768519, -0.2607978, -1.2454627, 1.5062604, 0.0000000, -0.6768519, 26.4951980, 10.2088629, 48.7533234, -58.9621863, 0.0000000, 26.4951980
-91.7301220, -76.0530089, -99.7442412, -94.2027499, 90.0000000, -1.7301220, 0.0000000, 0.0000000, 0.0000000, 46.0000000, 0.0000000, -180.0710776, -532.8937566, 672.3273857, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-91.8414887, -76.1001320, -99.9471181, -93.9527499, 90.0000000, -1.8414887, 0.0000000, 2.6108638, 0.2500000, 47.0000000, 0.1000000, -181.1279470, -533.2088642, 669.9608811, -1.1136668, -0.4712311, -2.0287689, 2.5000000, 0.0000000, -1.1136668, -11.1366679, -4.7123115, -20.2876885, 25.0000000, 0.0000000, -11.1366679
-92.0673455, -76.1956999, -100.3585620, -93.4457381, 90.0000000, -2.0673455, 0.0000000, 5.2953890, 0.7570118, 47.0000000, 0.1000000, -183.2759819, -533.8084578, 665.1580092, -2.2585687, -0.9556790, -4.1144389, 5.0701178, 0.0000000, -2.2585687, -11.4490196, -4.8444783, -20.8567001, 25.7011783, 0.0000000, -11.4490196
-92.1082110, -76.2129915, -100.4330067, -93.3540019, 90.0000000, -2.1082110, 0.0000000, 0.9581872, 0.8487480, 47.0000000, 0.0605760, -183.6652695, -533.9112947, 664.2885253, -0.6746146, -0.2854529, -1.2289466, 1.5143995, 0.0000000, -0.6746146, 26.1482220, 11.0642220, 47.6342642, -58.6984862, 0.0000000, 26.1482220
-92.1082110, -76.2129915, -100.4330067, -93.3540019, 90.0000000, -2.1082110, 0.0000000, 0.0000000, 0.0000000, 47.0000000, 0.0000000, -183.6652695, -533.9112947, 664.2885253, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-92.2185984, -76.2639438, -100.6320543, -93.1040019, 90.0000000, -2.2185984, 0.0000000, 2.6042635, 0.2500000, 48.0000000, 0.1000000, -184.7195003, -534.2256564, 661.9280248, -1.1038744, -0.5095235, -1.9904765, 2.5000000, 0.0000000, -1.1038744, -11.0387438, -5.0952354, -19.9047646, 25.0000000, 0.0000000, -11.0387438
-92.4429871, -76.3675166, -101.0366658, -92.5958176, 90.0000000, -2.4429871, 0.0000000, 5.2938647, 0.7581843, 48.0000000, 0.1000000, -186.8668921, -534.8251314, 657.1265311, -2.2438864, -1.0357274, -4.0461153, 5.0818427, 0.0000000, -2.2438864, -11.4001199, -5.2620385, -20.5563882, 25.8184266, 0.0000000, -11.4001199
-92.4839448, -76.3864217, -101.1105198, -92.5030585, 90.0000000, -2.4839448, 0.0000000, 0.9663069, 0.8509434, 48.0000000, 0.0609128, -187.2594622, -534.9288302, 656.2496705, -0.6724004, -0.3103649, -1.2124543, 1.5228191, 0.0000000, -0.6724004, 25.7989591, 11.9082182, 46.5199859, -58.4282041, 0.0000000, 25.7989591
-92.4839448, -76.3864217, -101.1105198, -92.5030585, 90.0000000, -2.4839448, 0.0000000, 0.0000000, 0.0000000, 48.0000000, 0.0000000, -187.2594622, -534.9288302, 656.2496705, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-92.5933484, -76.4411948, -101.3057467, -92.2530585, 90.0000000, -2.5933484, 0.0000000, 2.5974856, 0.2500000, 49.0000000, 0.1000000, -188.3109846, -535.2424231, 653.8953359, -1.0940358, -0.5477309, -1.9522691, 2.5000000, 0.0000000, -1.0940358, -10.9403585, -5.4773088, -19.5226912, 25.0000000, 0.0000000, -10.9403585
-92.8162642, -76.5527980, -101.7035321, -91.7436699, 90.0000000, -2.8162642, 0.0000000, 5.2922598, 0.7593886, 49.0000000, 0.1000000, -190.4576993, -535.8417736, 649.0952934, -2.2291575, -1.1160314, -3.9778545, 5.0938859, 0.0000000, -2.2291575, -11.3512166, -5.6830056, -20.2558533, 25.9388589, 0.0000000, -11.3512166
-92.8573204, -76.5733529, -101.7767956, -91.6498516, 90.0000000, -2.8573204, 0.0000000, 0.9746849, 0.8532069, 49.0000000, 0.0612595, -190.8536554, -535.9463630, 648.2108216, -0.6702014, -0.3355375, -1.1959513, 1.5314887, 0.0000000, -0.6702014, 25.4483770, 12.7407725, 45.4117484, -58.1525209, -0.0000000, 25.4483770
-92.8573204, -76.5733529, -101.7767956, -91.6498516, 90.0000000, -2.8573204, 0.0000000, 0.0000000, 0.0000000, 49.0000000, 0.0000000, -190.8536554, -535.9463630, 648.2108216, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-92.9657370, -76.6319379, -101.9682105, -91.3998516, 90.0000000, -2.9657370, 0.0000000, 2.5905569, 0.2500000, 50.0000000, 0.1000000, -191.9024105, -536.2591672, 645.8627902, -1.0841660, -0.5858507, -1.9141493, 2.5000000, 0.0000000, -1.0841660, -10.8416599, -5.8585066, -19.1414934, 25.0000000, 0.0000000, -10.8416599
-93.1871758, -76.7515968, -102.3591718, -90.8892314, 90.0000000, -3.1871758, 0.0000000, 5.2905765, 0.7606202, 50.0000000, 0.1000000, -194.0484154, -536.8583873, 641.0642698, -2.2143882, -1.1965887, -3.9096133, 5.1062020, 0.0000000, -2.2143882, -11.3022223, -6.1073806, -19.9546393, 26.0620199, 0.0000000, -11.3022223
-93.2283353, -76.7738381, -102.4318410, -90.7943209, 90.0000000, -3.2283353, 0.0000000, 0.9832918, 0.8555307, 50.0000000, 0.0616151, -194.4478491, -536.9638928, 640.1719784, -0.6680098, -0.3609724, -1.1794048, 1.5403772, 0.0000000, -0.6680098, 25.0973985, 13.5618785, 44.3107135, -57.8725920, 0.0000000, 25.0973985
-93.2283353, -76.7738381, -102.4318410, -90.7943209, 90.0000000, -3.2283353, 0.0000000, 0.0000000, 0.0000000, 50.0000000, 0.0000000, -194.4478491, -536.9638928, 640.1719784, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-93.3357632, -76.8362262, -102.6194529, -90.5443209, 90.0000000, -3.3357632, 0.0000000, 2.5835041, 0.2500000, 51.0000000, 0.1000000, -195.4937887, -537.2758913, 637.8303634, -1.0742793, -0.6238806, -1.8761194, 2.5000000, 0.0000000, -1.0742793, -10.7427926, -6.2388059, -18.7611941, 25.0000000, 0.0000000, -10.7427926
-93.5557217, -76.9639656, -103.0035880, -90.0324464, 90.0000000, -3.5557217, 0.0000000, 5.2888181, 0.7618745, 51.0000000, 0.1000000, -197.6390525, -537.8749754, 633.0334333, -2.1995847, -1.2773943, -3.8413509, 5.1187452, 0.0000000, -2.1995847, -11.2530547, -6.5351373, -19.6523151, 26.1874523, 0.0000000, -11.2530547
-93.5969879, -76.9879307, -103.0756551, -89.9364142, 90.0000000, -3.5969879, 0.0000000, 0.9920978, 0.8579067, 51.0000000, 0.0619781, -198.0420432, -537.9814195, 632.1331410, -0.6658181, -0.3866695, -1.1627836, 1.5494531, 0.0000000, -0.6658181, 24.7469024, 14.3716002, 43.2179470, -57.5895472, 0.0000000, 24.7469024
-93.5969879, -76.9879307, -103.0756551, -89.9364142, 90.0000000, -3.5969879, 0.0000000, 0.0000000, 0.0000000, 51.0000000, 0.0000000, -198.0420432, -537.9814195, 632.1331410, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-93.7034268, -77.0541125, -103.2594733, -89.6864142, 90.0000000, -3.7034268, 0.0000000, 2.5763539, 0.2500000, 52.0000000, 0.1000000, -199.0851298, -538.2925984, 629.7980313, -1.0643897, -0.6618186, -1.8381814, 2.5000000, 0.0000000, -1.0643897, -10.6438970, -6.6181858, -18.3818142, 25.0000000, 0.0000000, -10.6438970
-93.9219022, -77.1899566, -103.6367762, -89.1732672, 90.0000000, -3.9219022, 0.0000000, 5.2869883, 0.7631470, 52.0000000, 0.1000000, -201.2296227, -538.8915409, 625.0027562, -2.1847534, -1.3584408, -3.7730288, 5.1314696, 0.0000000, -2.1847534, -11.2036367, -6.9662220, -19.3484743, 26.3146963, 0.0000000, -11.2036367
-93.9632771, -77.2156828, -103.7082299, -89.0760873, 90.0000000, -3.9632771, 0.0000000, 1.0010725, 0.8603269, 52.0000000, 0.0623474, -201.6362377, -538.9989428, 624.0943096, -0.6636191, -0.4126266, -1.1460580, 1.5586846, 0.0000000, -0.6636191, 24.3977240, 15.1700708, 42.1344203, -57.3044911, 0.0000000, 24.3977240
-93.9632771, -77.2156828, -103.7082299, -89.0760873, 90.0000000, -3.9632771, 0.0000000, 0.0000000, 0.0000000, 52.0000000, 0.0000000, -201.6362377, -538.9989428, 624.0943096, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-94.0687282, -77.2856491, -103.8882636, -88.8260873, 90.0000000, -4.0687282, 0.0000000, 2.5691329, 0.2500000, 53.0000000, 0.1000000, -202.6764447, -539.3092911, 621.7657699, -1.0545110, -0.6996628, -1.8003372, 2.5000000, 0.0000000, -1.0545110, -10.5451102, -6.9966281, -18.0033719, 25.0000000, 0.0000000, -10.5451102
-94.2857182, -77.4296209, -104.2587247, -88.3116544, 90.0000000, -4.2857182, 0.0000000, 5.2850917, 0.7644329, 53.0000000, 0.1000000, -204.8201387, -539.9080869, 616.9722103, -2.1699006, -1.4397182, -3.7046107, 5.1443289, 0.0000000, -2.1699006, -11.1538958, -7.4005543, -19.0427347, 26.4432890, 0.0000000, -11.1538958
-94.3272026, -77.4571456, -104.3295498, -88.2133046, 90.0000000, -4.3272026, 0.0000000, 1.0101847, 0.8627828, 53.0000000, 0.0627216, -205.2304324, -540.0164625, 616.0554841, -0.6614058, -0.4388395, -1.1291997, 1.5680391, 0.0000000, -0.6614058, 24.0506562, 15.9574906, 41.0610133, -57.0185039, -0.0000000, 24.0506562
-94.3272026, -77.4571456, -104.3295498, -88.2133046, 90.0000000, -4.3272026, 0.0000000, 0.0000000, 0.0000000, 53.0000000, 0.0000000, -205.2304324, -540.0164625, 616.0554841, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-94.4316683, -77.5308868, -104.5058087, -87.9633046, 90.0000000, -4.4316683, 0.0000000, 2.5618678, 0.2500000, 54.0000000, 0.1000000, -206.2677440, -540.3259725, 613.7335549, -1.0446566, -0.7374117, -1.7625883, 2.5000000, 0.0000000, -1.0446566, -10.4465656, -7.3741169, -17.6258831, 25.0000000, 0.0000000, -10.4465656
